//<Version>ODV Spreadsheet V4.0</Version>
//<Creator>tremenyi@SCLS-SPN-14234.local</Creator>
//<CreateTime>2012-05-13T08:32:49</CreateTime>
//<Software>Ocean Data View Version 4.3.5 - 2010</Software>
//<Source>/Users/tremenyi/Documents/ODV/data/SAZSENSE/SAZSENSE_TM_20120209.odv</Source>
//<SourceLastModified>2012-05-04T12:51:19</SourceLastModified>
//<DataField>GeneralField</DataField>
//<DataType>GeneralType</DataType>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth	Depth	Al	Co	Ni	Cu	Zn	Cd	Pb	Fe
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	19.782								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	19.816								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	19.886								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	19.887								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	30.287								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	30.307								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	30.327								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	30.458								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	42.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	52.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	62.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	79.444								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	79.448								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	79.453								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	79.520								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	98.925								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	110.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	120.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	130.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	149.652								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	160.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	170.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	180.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	199.951								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	210.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	220.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	230.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	240.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	250.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	260.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	270.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	280.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	299.259								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	310.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	320.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	330.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	340.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	350.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	360.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	370.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	380.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	390.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	400.440								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	412.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	422.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	432.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	442.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	452.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	462.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	472.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	482.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	492.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	504.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	516.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	528.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	540.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	552.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	564.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	576.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	599.758								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	612.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	626.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	640.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	654.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	668.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	682.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	696.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	712.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	728.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	744.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	760.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	776.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	800.074								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	818.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	836.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	854.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	872.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	890.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	910.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	930.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	950.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	970.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1002.501								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1024.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1046.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1068.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1090.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1114.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1138.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1162.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1186.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1212.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1238.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1264.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1290.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1318.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1346.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1374.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1404.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1434.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1464.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1494.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1526.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1558.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1590.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1624.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1658.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1692.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1728.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1764.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1800.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1838.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1876.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1916.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1956.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	1996.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	2038.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	2080.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	2124.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	2168.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	2214.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	2260.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	2308.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	2356.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	2406.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	2456.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	2508.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	2560.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	2614.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	2668.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	2724.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	2780.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	2838.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	2896.000								
au0703	47	B	2007-02-02T16:13:28.000	146.3233	-54.126	2500	2956.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	2.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	14.945								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	15.001								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	24.464								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	24.637								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	30.842								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	38.823								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	39.106								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	53.791								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	53.855								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	60.528								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	60.717								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	60.796								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	60.904								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	60.939								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	60.974								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	77.592								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	77.853								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	88.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	99.072								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	99.596								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	110.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	124.771								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	125.097								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	136.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	149.328								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	160.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	173.650								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	184.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	199.471								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	210.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	220.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	230.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	240.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	250.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	260.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	270.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	280.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	290.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	300.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	310.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	320.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	330.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	340.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	350.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	360.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	370.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	380.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	390.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	400.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	410.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	420.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	430.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	440.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	450.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	460.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	470.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	480.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	490.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	500.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	512.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	524.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	536.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	548.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	560.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	572.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	584.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	596.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	610.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	624.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	638.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	652.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	666.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	680.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	694.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	710.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	726.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	742.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	758.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	774.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	790.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	808.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	826.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	844.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	862.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	880.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	898.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	918.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	938.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	958.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	978.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	998.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1020.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1042.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1064.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1086.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1110.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1134.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1158.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1182.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1208.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1234.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1260.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1286.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1314.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1342.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1370.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1398.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1428.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1458.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1488.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1520.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1552.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1584.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1618.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1652.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1686.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1722.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1758.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1794.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1832.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1870.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1910.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1950.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	1990.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	2032.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	2074.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	2118.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	2162.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	2208.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	2254.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	2300.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	2348.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	2396.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	2446.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	2496.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	2548.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	2600.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	2654.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	2710.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	2766.000								
au0703	48	B	2007-02-02T21:41:22.000	146.2977	-54.141	2250	2824.000								
